EVI_mean,MSAVI2_mean,MSI_mean,NDVI_mean,NDWI_I_mean,NDWI_II_mean,NMDI_mean,NMDI_temp_mean,Date,EVI_median,MSAVI2_median,MSI_median,NDVI_median,NDWI_I_median,NDWI_II_median,NMDI_median,NMDI_temp_median,EVI_mode,MSAVI2_mode,MSI_mode,NDVI_mode,NDWI_I_mode,NDWI_II_mode,NMDI_mode,NMDI_temp_mode,EVI_min,MSAVI2_min,MSI_min,NDVI_min,NDWI_I_min,NDWI_II_min,NMDI_min,NMDI_temp_min,EVI_max,MSAVI2_max,MSI_max,NDVI_max,NDWI_I_max,NDWI_II_max,NMDI_max,NMDI_temp_max,EVI_std,MSAVI2_std,MSI_std,NDVI_std,NDWI_I_std,NDWI_II_std,NMDI_std,NMDI_temp_std
2.03,0.72,0.73,0.61,0.42,-0.58,0.51,0.58,2020-08-09,2.57,0.84,0.62,0.72,0.50,-0.64,0.53,0.58,2.57,0.90,0.46,0.82,0.66,-0.69,0.59,0.58,-100.00,-2.76,0.18,-0.72,-0.56,-0.96,-4.88,-2.74,99.99,1.00,4.00,1.00,0.86,0.66,4.90,4.90,1.88,0.24,0.32,0.25,0.25,0.18,0.15,0.09
1.85,0.74,0.72,0.64,0.43,-0.61,0.52,0.59,2020-08-16,2.47,0.86,0.61,0.77,0.53,-0.69,0.59,0.59,2.47,0.92,0.45,0.87,0.67,-0.74,0.59,0.59,-100.00,-3.54,0.18,-0.64,-0.86,-0.95,-4.99,-4.67,100.00,1.00,5.21,1.00,0.88,0.74,4.77,4.92,1.21,0.25,0.33,0.27,0.26,0.20,0.15,0.09
2.17,0.73,0.69,0.62,0.43,-0.58,0.52,0.62,2020-08-23,2.56,0.84,0.58,0.73,0.52,-0.64,0.60,0.60,2.56,0.90,0.45,0.82,0.64,-0.71,0.60,0.60,-100.00,-2.92,0.11,-0.60,-0.98,-1.00,-4.84,-3.77,100.00,1.00,5.91,1.00,0.91,0.80,4.67,4.88,2.44,0.23,0.29,0.25,0.25,0.18,0.18,0.09
2.37,0.73,0.68,0.61,0.43,-0.56,0.51,0.63,2020-09-06,2.55,0.83,0.58,0.70,0.53,-0.62,0.60,0.61,2.55,0.89,0.45,0.80,0.65,-0.68,0.60,0.61,-100.00,-4.55,0.11,-0.71,-0.99,-1.00,-4.20,-2.27,100.00,1.00,5.80,1.00,0.95,0.83,4.62,5.00,3.07,0.22,0.29,0.23,0.25,0.17,0.19,0.10
1.93,0.73,0.70,0.62,0.43,-0.59,0.50,0.62,2020-09-13,2.38,0.83,0.61,0.73,0.52,-0.65,0.60,0.60,2.38,0.92,0.45,0.84,0.67,-0.73,0.60,0.60,-100.00,-5.00,0.19,-0.99,-0.97,-1.00,-4.83,-4.35,100.00,1.00,5.70,1.00,0.99,1.00,4.80,4.95,2.32,0.24,0.30,0.25,0.26,0.19,0.19,0.10
1.75,0.73,0.71,0.62,0.41,-0.59,0.49,0.63,2020-09-20,2.38,0.83,0.61,0.73,0.50,-0.66,0.60,0.60,2.38,0.89,0.45,0.82,0.67,-0.71,0.60,0.60,-100.00,-3.39,0.16,-0.63,-0.96,-0.90,-5.00,-4.03,100.00,0.98,5.36,0.96,0.85,0.70,4.93,5.00,1.15,0.24,0.31,0.25,0.27,0.19,0.21,0.12
1.97,0.70,0.66,0.57,0.44,-0.53,0.54,0.62,2020-09-27,1.63,0.77,0.58,0.64,0.50,-0.57,0.60,0.65,2.38,0.86,0.48,0.75,0.60,-0.62,0.65,0.65,-100.00,-4.71,0.19,-0.97,-1.00,-1.00,-4.98,-4.95,100.00,1.00,5.94,1.00,1.00,0.97,4.89,4.89,3.25,0.21,0.24,0.22,0.20,0.17,0.16,0.07
2.27,0.63,0.65,0.48,0.40,-0.44,0.51,0.66,2020-10-18,1.55,0.67,0.61,0.51,0.43,-0.46,0.60,0.66,1.55,0.73,0.55,0.58,0.49,-0.52,0.66,0.66,-100.00,-3.84,0.19,-0.86,-1.00,-1.00,-4.98,-4.89,100.00,1.00,5.00,1.00,0.83,0.66,4.97,4.97,6.61,0.18,0.18,0.18,0.15,0.15,0.22,0.08
1.47,0.73,0.66,0.60,0.45,-0.57,0.53,0.61,2020-10-25,1.53,0.80,0.61,0.67,0.49,-0.62,0.59,0.59,1.53,0.86,0.52,0.75,0.65,-0.68,0.59,0.59,-100.00,-5.00,0.01,-0.98,-1.00,-1.00,-4.98,-5.00,100.00,1.00,6.00,1.00,1.00,1.00,4.87,5.00,1.64,0.21,0.26,0.21,0.22,0.17,0.16,0.09
1.34,0.61,0.86,0.46,0.28,-0.50,0.48,0.60,2021-03-01,1.38,0.64,0.89,0.46,0.24,-0.52,0.53,0.59,1.38,0.64,0.98,0.46,0.17,-0.54,0.59,0.59,-100.00,-5.00,0.02,-0.99,-1.00,-1.00,-4.98,-5.00,100.00,1.00,6.00,1.00,0.97,0.99,4.97,5.00,4.40,0.18,0.29,0.17,0.21,0.15,0.18,0.11
1.52,0.60,0.92,0.44,0.25,-0.46,0.46,0.58,2021-03-22,1.44,0.61,0.95,0.44,0.21,-0.48,0.53,0.59,1.44,0.58,1.11,0.42,0.10,-0.50,0.59,0.59,-100.00,-4.79,0.03,-0.74,-0.96,-1.00,-4.81,-4.81,100.00,1.00,5.81,1.00,0.97,0.77,4.90,4.93,4.06,0.17,0.29,0.16,0.21,0.14,0.16,0.10
1.32,0.63,0.90,0.48,0.26,-0.50,0.48,0.58,2021-03-29,1.43,0.64,0.92,0.48,0.23,-0.53,0.53,0.59,1.43,0.64,1.02,0.45,0.13,-0.54,0.59,0.59,-100.00,-3.35,0.03,-0.63,-1.00,-1.00,-4.90,-4.90,100.00,1.00,5.79,1.00,0.96,0.76,4.91,4.91,1.74,0.18,0.29,0.18,0.21,0.15,0.17,0.11
1.89,0.74,0.67,0.62,0.43,-0.58,0.54,0.63,2021-05-10,1.59,0.80,0.64,0.67,0.45,-0.61,0.59,0.61,2.37,0.86,0.61,0.72,0.46,-0.62,0.59,0.58,-100.00,-4.88,0.07,-0.72,-0.98,-1.00,-4.04,-0.97,100.00,1.00,5.72,1.00,0.92,0.86,3.99,4.94,1.71,0.21,0.27,0.21,0.22,0.17,0.19,0.11
2.44,0.82,0.50,0.74,0.58,-0.66,0.61,0.68,2021-06-07,2.63,0.89,0.42,0.82,0.65,-0.71,0.65,0.65,2.63,0.92,0.39,0.89,0.69,-0.73,0.65,0.65,-100.00,-4.84,0.11,-0.99,-0.99,-1.00,-4.77,-3.00,100.00,1.00,6.00,1.00,0.90,0.99,4.22,5.00,1.64,0.20,0.25,0.21,0.22,0.17,0.18,0.08
2.29,0.83,0.52,0.74,0.57,-0.67,0.60,0.66,2021-06-14,2.61,0.89,0.45,0.82,0.64,-0.71,0.65,0.64,2.61,0.92,0.42,0.89,0.69,-0.78,0.65,0.64,-100.00,-5.00,0.14,-0.81,-0.98,-0.93,-3.94,-0.97,99.84,0.98,5.71,0.95,0.88,0.90,4.81,4.84,1.03,0.20,0.25,0.21,0.22,0.17,0.16,0.09
2.26,0.76,0.65,0.65,0.48,-0.62,0.54,0.60,2021-07-19,2.63,0.86,0.55,0.77,0.57,-0.68,0.60,0.60,2.63,0.92,0.42,0.88,0.68,-0.71,0.60,0.60,-100.00,-5.00,0.16,-0.99,-0.99,-1.00,-4.89,-5.00,100.00,1.00,6.00,1.00,1.00,1.00,4.70,5.00,2.62,0.23,0.29,0.25,0.23,0.18,0.14,0.08
2.29,0.75,0.67,0.65,0.47,-0.61,0.54,0.60,2021-08-09,2.65,0.89,0.51,0.79,0.58,-0.68,0.60,0.60,2.65,0.92,0.42,0.88,0.69,-0.72,0.60,0.60,-100.00,-4.10,0.10,-0.79,-0.99,-1.00,-4.61,-3.94,100.00,1.00,6.00,1.00,1.00,0.91,4.84,4.84,2.17,0.24,0.32,0.26,0.26,0.19,0.15,0.09
2.39,0.76,0.65,0.66,0.47,-0.60,0.54,0.62,2021-08-30,2.63,0.86,0.51,0.77,0.57,-0.67,0.60,0.60,2.63,0.92,0.42,0.86,0.69,-0.73,0.60,0.60,-100.00,-3.51,0.02,-0.64,-0.66,-1.00,-4.87,-3.21,100.00,1.00,4.63,1.00,1.00,0.67,4.46,4.99,3.40,0.22,0.32,0.25,0.26,0.19,0.17,0.09
1.93,0.75,0.66,0.65,0.44,-0.60,0.52,0.63,2021-10-04,2.38,0.86,0.58,0.75,0.53,-0.67,0.60,0.61,2.38,0.92,0.45,0.85,0.67,-0.74,0.60,0.61,-100.00,-3.63,0.15,-0.65,-0.98,-1.00,-4.99,-1.96,100.00,1.00,6.00,1.00,1.00,0.79,4.90,4.90,2.39,0.23,0.29,0.25,0.25,0.19,0.19,0.09
1.70,0.61,0.71,0.46,0.34,-0.45,0.47,0.68,2021-10-25,1.50,0.63,0.67,0.47,0.38,-0.44,0.60,0.67,1.50,0.74,0.61,0.44,0.39,-0.42,0.66,0.64,-100.00,-1.45,0.22,-0.92,-0.58,-1.00,-4.43,-0.19,100.00,1.00,5.23,1.00,0.84,0.90,4.56,4.56,6.92,0.17,0.20,0.17,0.17,0.15,0.24,0.09
1.33,0.63,0.85,0.49,0.29,-0.54,0.50,0.59,2022-03-01,1.39,0.64,0.89,0.49,0.24,-0.55,0.53,0.59,1.39,0.67,1.02,0.48,0.16,-0.57,0.59,0.59,-100.00,-5.00,0.00,-1.00,-1.00,-1.00,-4.99,-4.92,100.00,1.00,5.96,1.00,1.00,1.00,4.90,5.00,3.42,0.20,0.30,0.19,0.22,0.16,0.18,0.12
1.21,0.61,0.93,0.46,0.23,-0.52,0.47,0.60,2022-03-08,1.37,0.61,0.98,0.46,0.18,-0.52,0.53,0.60,0.69,0.61,1.14,0.45,0.10,-0.54,0.60,0.53,-100.00,-5.00,0.00,-1.00,-1.00,-1.00,-4.96,-5.00,100.00,1.00,6.00,1.00,1.00,1.00,4.90,5.00,2.38,0.21,0.32,0.19,0.23,0.16,0.20,0.13
1.35,0.59,0.91,0.44,0.23,-0.48,0.45,0.61,2022-03-15,1.39,0.61,0.95,0.43,0.20,-0.49,0.47,0.59,1.39,0.61,1.05,0.41,0.13,-0.49,0.65,0.53,-100.00,-5.00,0.00,-1.00,-1.00,-1.00,-4.99,-5.00,100.00,1.00,6.00,1.00,1.00,1.00,4.99,5.00,2.99,0.20,0.29,0.18,0.21,0.16,0.21,0.14
1.16,0.60,0.94,0.46,0.23,-0.50,0.46,0.60,2022-03-22,1.38,0.62,0.98,0.45,0.18,-0.52,0.47,0.59,0.68,0.62,1.11,0.44,0.11,-0.53,0.47,0.53,-100.00,-2.94,0.02,-0.80,-0.85,-1.00,-4.83,-4.82,100.00,1.00,5.80,1.00,0.97,0.74,4.97,5.00,1.63,0.19,0.30,0.18,0.22,0.15,0.20,0.13
1.43,0.65,0.79,0.50,0.31,-0.52,0.51,0.62,2022-04-12,1.45,0.68,0.80,0.51,0.29,-0.54,0.58,0.59,1.45,0.65,0.88,0.46,0.21,-0.54,0.64,0.65,-100.00,-1.48,0.04,-0.43,-0.62,-1.00,-4.15,-4.15,100.00,1.00,3.49,1.00,0.94,0.51,3.45,4.90,1.56,0.18,0.26,0.18,0.20,0.14,0.19,0.10
1.57,0.72,0.76,0.59,0.36,-0.59,0.53,0.63,2022-04-19,1.49,0.77,0.77,0.62,0.35,-0.62,0.59,0.59,1.49,0.89,0.83,0.57,0.26,-0.60,0.53,0.53,-100.00,-4.82,0.00,-1.00,-1.00,-1.00,-4.84,-4.65,100.00,1.00,5.92,1.00,1.00,1.00,4.98,4.98,1.40,0.20,0.29,0.21,0.23,0.16,0.20,0.12
2.10,0.79,0.55,0.68,0.52,-0.62,0.59,0.66,2022-05-10,2.48,0.86,0.48,0.74,0.58,-0.66,0.65,0.65,2.48,0.89,0.48,0.82,0.62,-0.70,0.60,0.60,-100.00,-5.00,0.16,-1.00,-0.99,-1.00,-4.24,-3.88,100.00,1.00,5.79,1.00,0.87,1.00,4.61,4.61,1.39,0.20,0.24,0.21,0.21,0.17,0.18,0.09
2.44,0.79,0.52,0.67,0.55,-0.62,0.62,0.66,2022-06-14,2.54,0.84,0.46,0.72,0.60,-0.64,0.65,0.65,2.54,0.88,0.43,0.79,0.64,-0.69,0.65,0.65,-100.00,-2.10,0.00,-0.51,-1.00,-0.89,-4.38,-4.98,100.00,1.00,3.23,1.00,0.86,0.45,4.58,4.90,1.66,0.15,0.19,0.17,0.17,0.14,0.14,0.07
2.26,0.77,0.55,0.65,0.52,-0.60,0.60,0.64,2022-06-21,2.49,0.80,0.48,0.68,0.57,-0.61,0.65,0.65,2.49,0.86,0.42,0.75,0.65,-0.61,0.65,0.65,-100.00,-3.96,0.00,-0.69,-1.00,-0.92,-4.85,-4.82,100.00,0.98,5.81,0.96,0.86,0.84,4.69,4.92,2.12,0.17,0.20,0.18,0.17,0.15,0.15,0.08
2.19,0.77,0.59,0.67,0.52,-0.62,0.57,0.61,2022-06-28,2.56,0.86,0.52,0.74,0.57,-0.65,0.60,0.60,2.56,0.92,0.42,0.88,0.68,-0.70,0.65,0.65,-100.00,-5.00,0.00,-1.00,-1.00,-1.00,-4.98,-5.00,100.00,1.00,6.00,1.00,0.88,1.00,4.90,5.00,2.14,0.24,0.24,0.22,0.19,0.18,0.13,0.09
1.83,0.73,0.69,0.62,0.44,-0.61,0.52,0.58,2022-07-19,2.55,0.86,0.61,0.74,0.50,-0.68,0.60,0.58,2.55,0.92,0.45,0.89,0.67,-0.71,0.60,0.61,-100.00,-3.10,0.00,-0.61,-1.00,-0.98,-4.65,-1.00,100.00,1.00,6.00,1.00,0.84,0.76,3.66,4.76,1.23,0.24,0.27,0.26,0.23,0.19,0.14,0.08
1.87,0.70,0.73,0.59,0.41,-0.58,0.50,0.59,2022-08-02,2.56,0.83,0.67,0.69,0.46,-0.64,0.53,0.58,2.56,0.92,0.45,0.83,0.66,-0.71,0.60,0.61,-100.00,-4.79,0.00,-0.74,-1.00,-1.00,-4.77,-1.00,100.00,1.00,5.98,1.00,1.00,0.87,3.87,5.00,1.89,0.26,0.30,0.27,0.24,0.20,0.15,0.09
1.90,0.68,0.78,0.57,0.38,-0.56,0.49,0.58,2022-08-16,1.52,0.80,0.70,0.65,0.42,-0.61,0.53,0.60,2.53,0.89,0.42,0.82,0.68,-0.71,0.60,0.60,-100.00,-3.94,0.00,-0.67,-1.00,-1.00,-4.95,-4.56,100.00,1.00,5.50,1.00,0.88,0.74,4.80,4.92,2.47,0.25,0.32,0.26,0.26,0.19,0.16,0.10
2.30,0.72,0.73,0.61,0.40,-0.58,0.49,0.62,2022-09-06,2.57,0.83,0.61,0.72,0.49,-0.64,0.60,0.61,2.57,0.92,0.45,0.83,0.65,-0.70,0.60,0.61,-100.00,-4.91,0.00,-0.74,-1.00,-1.00,-4.83,-2.60,100.00,1.00,5.50,1.00,0.92,0.88,4.48,5.00,3.35,0.25,0.32,0.26,0.27,0.20,0.20,0.11
2.08,0.75,0.66,0.65,0.44,-0.60,0.54,0.64,2022-09-27,2.46,0.86,0.58,0.74,0.52,-0.66,0.60,0.65,2.46,0.92,0.42,0.85,0.68,-0.73,0.60,0.60,-100.00,-5.00,0.00,-1.00,-1.00,-1.00,-4.91,-4.33,100.00,1.00,5.45,1.00,1.00,1.00,4.90,5.00,2.81,0.22,0.29,0.24,0.24,0.18,0.19,0.09
2.39,0.66,0.68,0.52,0.38,-0.49,0.51,0.68,2022-10-04,2.48,0.70,0.58,0.55,0.46,-0.51,0.60,0.66,2.48,0.77,0.48,0.60,0.51,-0.54,0.66,0.66,-100.00,-5.00,0.00,-1.00,-1.00,-1.00,-4.97,-5.00,100.00,1.00,6.00,1.00,1.00,1.00,5.00,5.00,5.72,0.20,0.26,0.21,0.22,0.17,0.24,0.10
2.34,0.64,0.69,0.51,0.38,-0.48,0.49,0.67,2022-10-11,2.43,0.70,0.61,0.54,0.45,-0.49,0.60,0.66,2.43,0.73,0.52,0.57,0.51,-0.51,0.65,0.66,-100.00,-5.00,0.00,-1.00,-1.00,-1.00,-5.00,-5.00,100.00,1.00,6.00,1.00,1.00,1.00,5.00,5.00,5.75,0.21,0.25,0.21,0.21,0.18,0.25,0.12
1.69,0.71,0.68,0.58,0.40,-0.56,0.54,0.65,2022-10-18,1.58,0.77,0.61,0.63,0.46,-0.60,0.60,0.65,1.58,0.83,0.55,0.71,0.54,-0.66,0.65,0.65,-100.00,-3.68,0.00,-1.00,-1.00,-1.00,-4.77,-4.64,100.00,1.00,5.95,1.00,1.00,1.00,4.88,4.89,1.42,0.18,0.25,0.20,0.21,0.15,0.20,0.09
1.67,0.72,0.73,0.59,0.38,-0.58,0.51,0.62,2022-10-25,1.53,0.80,0.67,0.65,0.43,-0.63,0.59,0.59,1.53,0.86,0.64,0.73,0.48,-0.68,0.59,0.59,-100.00,-5.00,0.00,-1.00,-1.00,-1.00,-5.00,-5.00,100.00,1.00,6.00,1.00,1.00,1.00,5.00,5.00,1.84,0.21,0.27,0.20,0.22,0.17,0.20,0.13
1.06,0.47,0.48,0.35,0.54,-0.36,0.33,0.75,2023-03-01,1.44,0.52,0.42,0.34,0.57,-0.38,0.28,0.72,1.44,0.67,0.08,0.01,0.84,-0.02,-0.10,0.59,-100.00,-5.00,0.00,-1.00,-1.00,-1.00,-4.96,-5.00,100.00,1.00,6.00,1.00,1.00,1.00,4.99,5.00,5.52,0.28,0.31,0.23,0.22,0.23,0.32,0.17
1.38,0.67,0.80,0.53,0.33,-0.55,0.52,0.58,2023-03-15,1.43,0.70,0.80,0.54,0.32,-0.57,0.53,0.59,1.43,0.67,0.77,0.51,0.23,-0.59,0.59,0.59,-100.00,-5.00,0.00,-1.00,-1.00,-1.00,-5.00,-5.00,100.00,1.00,6.00,1.00,1.00,1.00,5.00,5.00,3.04,0.20,0.28,0.18,0.19,0.16,0.17,0.13
2.05,0.79,0.61,0.68,0.48,-0.63,0.58,0.65,2023-05-03,2.44,0.85,0.58,0.74,0.51,-0.66,0.59,0.64,2.44,0.88,0.55,0.78,0.56,-0.68,0.59,0.61,-99.95,-2.61,0.16,-0.57,-0.63,-1.00,-4.73,-2.82,99.82,1.00,5.12,1.00,0.88,0.58,4.73,4.98,1.11,0.18,0.26,0.20,0.22,0.16,0.19,0.10
1.99,0.79,0.59,0.69,0.50,-0.62,0.57,0.64,2023-05-10,2.40,0.86,0.55,0.76,0.55,-0.66,0.59,0.64,2.40,0.89,0.52,0.79,0.58,-0.67,0.59,0.61,-100.00,-4.21,0.00,-0.77,-1.00,-1.00,-4.81,-2.53,100.00,1.00,5.91,1.00,0.94,0.78,4.78,4.78,1.42,0.20,0.26,0.21,0.22,0.17,0.18,0.10
2.23,0.83,0.50,0.75,0.58,-0.67,0.61,0.67,2023-05-24,2.54,0.91,0.42,0.83,0.65,-0.72,0.65,0.64,2.54,0.95,0.42,0.89,0.69,-0.75,0.65,0.64,-100.00,-2.14,0.15,-0.52,-0.88,-0.97,-4.50,-0.68,99.72,0.98,4.60,0.97,0.89,0.60,3.59,4.92,1.03,0.19,0.25,0.21,0.22,0.17,0.18,0.08
2.40,0.83,0.50,0.74,0.57,-0.66,0.61,0.68,2023-05-31,2.61,0.90,0.42,0.82,0.65,-0.71,0.65,0.67,2.61,0.95,0.39,0.86,0.70,-0.75,0.65,0.64,-100.00,-2.83,0.00,-0.59,-1.00,-1.00,-4.83,-3.19,100.00,1.00,5.92,1.00,1.00,0.70,4.64,4.64,1.60,0.19,0.25,0.21,0.22,0.17,0.18,0.09
2.59,0.79,0.54,0.68,0.55,-0.62,0.59,0.63,2023-06-28,2.55,0.86,0.48,0.74,0.61,-0.65,0.65,0.65,2.55,0.89,0.39,0.82,0.70,-0.68,0.65,0.65,-100.00,-5.00,0.00,-1.00,-1.00,-0.97,-4.97,-4.23,100.00,1.00,6.00,1.00,0.91,1.00,4.96,5.00,3.44,0.21,0.22,0.20,0.18,0.16,0.14,0.08
1.92,0.77,0.60,0.66,0.51,-0.62,0.56,0.60,2023-07-05,2.54,0.83,0.55,0.71,0.55,-0.66,0.60,0.61,2.54,0.92,0.42,0.90,0.70,-0.71,0.60,0.61,-99.76,-5.00,0.00,-1.00,-1.00,-1.00,-4.80,-1.00,100.00,1.00,6.00,1.00,1.00,1.00,4.62,4.62,1.21,0.21,0.23,0.22,0.19,0.17,0.13,0.08
2.19,0.72,0.71,0.61,0.44,-0.57,0.52,0.59,2023-08-16,2.55,0.83,0.61,0.71,0.52,-0.63,0.60,0.58,2.55,0.89,0.42,0.83,0.69,-0.70,0.60,0.61,-100.00,-3.63,0.00,-0.65,-1.00,-0.92,-4.99,-1.00,100.00,1.00,5.85,1.00,1.00,0.62,4.92,4.92,3.45,0.24,0.33,0.26,0.26,0.19,0.15,0.09
2.36,0.72,0.69,0.61,0.43,-0.57,0.53,0.62,2023-08-23,2.60,0.80,0.58,0.68,0.52,-0.61,0.60,0.61,2.60,0.92,0.45,0.85,0.62,-0.73,0.65,0.64,-100.00,-3.54,0.00,-0.64,-1.00,-1.00,-4.46,-2.48,100.00,1.00,5.81,1.00,1.00,0.75,4.86,4.96,2.73,0.23,0.31,0.25,0.25,0.19,0.18,0.10
2.73,0.72,0.63,0.59,0.45,-0.54,0.55,0.65,2023-08-30,2.62,0.80,0.55,0.66,0.52,-0.58,0.66,0.66,2.62,0.86,0.45,0.78,0.60,-0.67,0.66,0.66,-100.00,-3.91,0.19,-0.66,-0.74,-1.00,-4.50,-3.69,100.00,1.00,5.09,1.00,0.85,0.61,4.59,4.61,3.62,0.20,0.26,0.22,0.23,0.17,0.19,0.07
1.85,0.76,0.70,0.66,0.44,-0.62,0.51,0.61,2023-09-06,2.44,0.89,0.58,0.79,0.54,-0.71,0.58,0.61,2.44,0.92,0.42,0.87,0.69,-0.76,0.61,0.61,-100.00,-3.73,0.00,-0.65,-1.00,-1.00,-4.61,-1.00,100.00,0.99,5.72,0.98,0.88,0.68,2.97,4.81,1.18,0.24,0.34,0.26,0.28,0.20,0.18,0.10
1.98,0.74,0.71,0.64,0.43,-0.60,0.50,0.62,2023-09-13,2.47,0.86,0.58,0.77,0.52,-0.68,0.60,0.60,2.47,0.92,0.42,0.86,0.70,-0.75,0.60,0.60,-100.00,-3.88,0.00,-0.66,-1.00,-1.00,-4.91,-4.70,100.00,1.00,5.89,1.00,1.00,0.74,4.98,4.98,1.74,0.25,0.33,0.26,0.28,0.20,0.20,0.11
1.73,0.76,0.68,0.66,0.44,-0.63,0.52,0.62,2023-09-20,1.63,0.86,0.58,0.77,0.54,-0.70,0.60,0.60,2.29,0.92,0.42,0.90,0.70,-0.82,0.60,0.60,-100.00,-5.00,0.00,-1.00,-1.00,-1.00,-5.00,-5.00,99.93,1.00,6.00,1.00,1.00,1.00,5.00,5.00,1.39,0.25,0.32,0.26,0.27,0.21,0.18,0.10
1.93,0.75,0.70,0.64,0.42,-0.61,0.50,0.63,2023-09-27,2.45,0.86,0.61,0.75,0.51,-0.68,0.60,0.60,2.45,0.92,0.45,0.85,0.68,-0.75,0.60,0.60,-100.00,-4.06,0.12,-0.67,-0.80,-0.93,-4.92,-4.51,100.00,0.98,5.32,0.95,0.88,0.72,4.52,4.76,1.56,0.23,0.31,0.25,0.27,0.19,0.21,0.11
1.70,0.76,0.64,0.65,0.46,-0.61,0.57,0.61,2023-10-25,1.54,0.83,0.58,0.71,0.51,-0.65,0.59,0.59,1.54,0.86,0.52,0.77,0.60,-0.70,0.59,0.59,-100.00,-4.76,0.00,-1.00,-1.00,-1.00,-4.99,-4.81,100.00,1.00,5.96,1.00,1.00,1.00,4.27,4.38,2.01,0.17,0.23,0.19,0.19,0.15,0.14,0.08
